FS_method,Classifier,Accuracy,Precision,Recall,F1_score,AUC,Best_params,Outer_Fold,Top_k
mRMR,Logistic Regression,0.46771653543307085,0.4682389390332815,0.46771653543307085,0.4678617862395683,0.6766405815523953,{'clf__C': 1},3,70
mRMR,XGBoost,0.8015748031496063,0.8066054296874119,0.8015748031496063,0.8001525072523828,1.0,"{'subsample': 1.0, 'n_estimators': 800, 'max_depth': 7, 'learning_rate': 0.1, 'colsample_bytree': 0.8}",3,70
mRMR,LightGBM,0.7952755905511811,0.7992087518127162,0.7952755905511811,0.7940252211955423,1.0,"{'num_leaves': 63, 'n_estimators': 800, 'max_depth': 10, 'learning_rate': 0.1}",3,70
mRMR,Soft Voting Ensemble,0.8047244094488188,0.8164499278859983,0.8047244094488188,0.802041835679631,1.0,"{'weights': (1, 1)}",3,70
mRMR,Random Forest,0.8155802861685215,0.8295607121661149,0.8155802861685215,0.8124988013066654,1.0,"{'n_estimators': 600, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': None}",3,90
mRMR,SVM (RBF),0.6836248012718601,0.683669910229311,0.6836248012718601,0.6836456278138751,1.0,"{'pca__n_components': 0.9, 'clf__gamma': 'scale', 'clf__C': 50}",3,90
mRMR,Logistic Regression,0.5103338632750397,0.5112900086298362,0.5103338632750397,0.5105592123184207,0.7117231180617455,{'clf__C': 0.01},3,90
mRMR,XGBoost,0.8028616852146264,0.8067985085358751,0.8028616852146264,0.8015109809267159,1.0,"{'subsample': 0.7, 'n_estimators': 300, 'max_depth': 3, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",3,90
mRMR,LightGBM,0.7980922098569158,0.8036604534131166,0.7980922098569158,0.7962923680102159,1.0,"{'num_leaves': 127, 'n_estimators': 500, 'max_depth': -1, 'learning_rate': 0.03}",3,90
mRMR,Stacking Ensemble,0.7694753577106518,0.7769070878039055,0.7694753577106518,0.7666349187145984,0.9959788509845232,"{'final_estimator__n_estimators': 100, 'final_estimator__max_depth': 2, 'final_estimator__learning_rate': 0.1}",3,90
mRMR,Soft Voting Ensemble,0.7917329093799682,0.8030519369612776,0.7917329093799682,0.7885161966054289,1.0,"{'weights': (1, 1)}",3,90
ReliefF,Random Forest,0.771513353115727,0.7752878212053095,0.771513353115727,0.7711871967221414,0.9994624982376993,"{'n_estimators': 600, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 10}",3,10
ReliefF,SVM (RBF),0.7077151335311572,0.7107845955129751,0.7077151335311572,0.7073320619992655,0.9303935217820386,"{'pca__n_components': 0.9, 'clf__gamma': 'scale', 'clf__C': 10}",3,10
ReliefF,Logistic Regression,0.5326409495548962,0.5338539258583416,0.5326409495548963,0.532390906623428,0.5997726631890596,{'clf__C': 1},3,10
ReliefF,XGBoost,0.7655786350148368,0.7685816947757261,0.7655786350148368,0.765347352484196,0.973768151698858,"{'subsample': 1.0, 'n_estimators': 300, 'max_depth': 3, 'learning_rate': 0.03, 'colsample_bytree': 1.0}",3,10
ReliefF,LightGBM,0.7655786350148368,0.7666714707232148,0.7655786350148368,0.7655786350148368,1.0,"{'num_leaves': 127, 'n_estimators': 500, 'max_depth': 5, 'learning_rate': 0.05}",3,10
ReliefF,Soft Voting Ensemble,0.7774480712166172,0.7783560538097838,0.7774480712166172,0.7774637483037392,0.9993743831946988,"{'weights': (1, 1)}",3,10
ReliefF,Random Forest,0.7931596091205212,0.8041697321442937,0.7931596091205212,0.7892242056879482,1.0,"{'n_estimators': 1000, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': None}",3,30
ReliefF,SVM (RBF),0.5374592833876222,0.5380934689625297,0.5374592833876222,0.5377252104432204,0.7241280061402013,"{'pca__n_components': 0.95, 'clf__gamma': 0.001, 'clf__C': 50}",3,30
ReliefF,Logistic Regression,0.49348534201954397,0.4938244614396233,0.49348534201954397,0.49364317467147484,0.6290614872931946,{'clf__C': 10},3,30
ReliefF,XGBoost,0.7882736156351792,0.7909982481736737,0.7882736156351792,0.7865368235260656,1.0,"{'subsample': 0.8, 'n_estimators': 300, 'max_depth': 7, 'learning_rate': 0.03, 'colsample_bytree': 0.7}",3,30
ReliefF,LightGBM,0.7833876221498371,0.7834368479879794,0.7833876221498371,0.7828059528327181,1.0,"{'num_leaves': 127, 'n_estimators': 500, 'max_depth': -1, 'learning_rate': 0.03}",3,30
ReliefF,Stacking Ensemble,0.7850162866449512,0.7866281372808855,0.7850162866449512,0.7836460200826537,0.9996482176360224,"{'final_estimator__n_estimators': 300, 'final_estimator__max_depth': 3, 'final_estimator__learning_rate': 0.03}",3,30
ReliefF,Soft Voting Ensemble,0.7915309446254072,0.7978360668228661,0.7915309446254072,0.7887631351331458,0.9999573597134574,"{'weights': (1, 1)}",3,30
ReliefF,Random Forest,0.7993630573248408,0.8114963054340338,0.7993630573248408,0.7961345317136155,1.0,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 10}",3,50
ReliefF,SVM (RBF),0.6671974522292994,0.6694414664396375,0.6671974522292994,0.6672607427296677,1.0,"{'pca__n_components': 0.9, 'clf__gamma': 'scale', 'clf__C': 10}",3,50
ReliefF,Logistic Regression,0.49044585987261147,0.49157875369275833,0.49044585987261147,0.4906940193564398,0.6608130081300814,{'clf__C': 100},3,50
ReliefF,XGBoost,0.8057324840764332,0.8106912090781453,0.8057324840764332,0.804151190421639,1.0,"{'subsample': 0.8, 'n_estimators': 300, 'max_depth': 7, 'learning_rate': 0.03, 'colsample_bytree': 0.7}",3,50
ReliefF,LightGBM,0.7834394904458599,0.7841638899981016,0.7834394904458599,0.7828316152570041,1.0,"{'num_leaves': 127, 'n_estimators': 500, 'max_depth': -1, 'learning_rate': 0.03}",3,50
ReliefF,Stacking Ensemble,0.7882165605095541,0.7929499355624151,0.7882165605095541,0.7864283593587499,0.9979471544715448,"{'final_estimator__n_estimators': 300, 'final_estimator__max_depth': 2, 'final_estimator__learning_rate': 0.03}",3,50
ReliefF,Soft Voting Ensemble,0.7993630573248408,0.8052194451435541,0.7993630573248408,0.7974796077641548,1.0,"{'weights': (1, 1)}",3,50
ReliefF,Random Forest,0.8229665071770335,0.8359901411327687,0.8229665071770335,0.8201517938173096,1.0,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 20}",3,70
ReliefF,SVM (RBF),0.645933014354067,0.6467737283592094,0.645933014354067,0.646116879706556,1.0,"{'pca__n_components': 0.85, 'clf__gamma': 'scale', 'clf__C': 50}",3,70
ReliefF,Logistic Regression,0.529505582137161,0.5301548256506183,0.529505582137161,0.529721224463588,0.7060832857492454,{'clf__C': 0.01},3,70
ReliefF,XGBoost,0.8213716108452951,0.8267290905661023,0.8213716108452951,0.8198920997932969,1.0,"{'subsample': 1.0, 'n_estimators': 800, 'max_depth': 7, 'learning_rate': 0.05, 'colsample_bytree': 1.0}",3,70
ReliefF,LightGBM,0.8133971291866029,0.8168367216749963,0.8133971291866029,0.8122250204997179,1.0,"{'num_leaves': 63, 'n_estimators': 800, 'max_depth': 10, 'learning_rate': 0.1}",3,70
ReliefF,Stacking Ensemble,0.7862838915470495,0.7897892096976765,0.7862838915470495,0.7847650834595393,0.993943225385431,"{'final_estimator__n_estimators': 300, 'final_estimator__max_depth': 2, 'final_estimator__learning_rate': 0.03}",3,70
ReliefF,Soft Voting Ensemble,0.8277511961722488,0.8388589890257402,0.8277511961722488,0.8253633729379437,1.0,"{'weights': (2, 1)}",3,70
ReliefF,Random Forest,0.8335949764521193,0.8476828769311245,0.8335949764521193,0.8312526198187148,1.0,"{'n_estimators': 1000, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 10}",3,90
ReliefF,SVM (RBF),0.6938775510204082,0.6963254320746326,0.6938775510204082,0.6936587137165864,1.0,"{'pca__n_components': 0.9, 'clf__gamma': 'scale', 'clf__C': 10}",3,90
ReliefF,Logistic Regression,0.49921507064364207,0.5001978012680666,0.49921507064364207,0.4991632353029079,0.7392256689557187,{'clf__C': 100},3,90
ReliefF,XGBoost,0.8226059654631083,0.8251888975650595,0.8226059654631083,0.8219241358319385,1.0,"{'subsample': 0.7, 'n_estimators': 800, 'max_depth': 3, 'learning_rate': 0.05, 'colsample_bytree': 0.7}",3,90
ReliefF,LightGBM,0.8304552590266876,0.8341815170700572,0.8304552590266876,0.8296217305641229,1.0,"{'num_leaves': 127, 'n_estimators': 500, 'max_depth': -1, 'learning_rate': 0.03}",3,90
ReliefF,Soft Voting Ensemble,0.847723704866562,0.8548497129914797,0.847723704866562,0.8465469590523906,1.0,"{'weights': (2, 1)}",3,90
